x,y,name
-1.9719434,9.640667,예술경영
3.1772668,1.5846437,모바일 애플리케이션 개발
-1.7576566,12.839601,퍼포먼스 마케터 주니어급
0.64892,10.580621,경리사원
-3.9643729,6.6750956,서비스 기획 및 운영기획
-3.4995673,3.0959132,Platform QA
-4.5106773,0.70920473,System Engineer
-3.6547725,1.7527927,System Monitoring Manager
-0.28786856,5.0461106,Platform 기획(Design)
-3.572639,3.5891557,Casino Platform QA
-8.087534,9.141114,시네마틱 애니메이터
-1.0018111,8.252051,중국어 간체 링귀스트
-3.0596142,1.3294594,클라우드 보안 및 개발 보안 담당
-4.658298,6.989089,UX 기획
-0.22297269,8.408589,사업관리 매니저
-5.219392,7.2105474,UI 디자인
1.6653453,10.273082,[경영지원본부] 포장재 구매관리
4.901183,10.271434,[경영지원본부] 세무/회계관리
1.306811,10.044851,[마케팅본부] 관능검사
1.3396665,9.227301,[SCM본부] 물류기획
0.768595,11.321983,[영업본부] 소재영업
0.90785265,9.128394,"[영업본부] 할인점/SSM 영업 (서울,경기)"
0.055794057,11.1965685,B2C 영업 관리자 (채널 영업관리)
0.5517113,11.260517,B2B 영업 관리자 (도·소매 영업관리)
3.3588898,6.5808754,인사관리 (리크루팅)
-0.2841299,8.04904,BD
1.2120116,8.845998,전략기획 및 사업개발
0.9566454,7.9704137,MSL
0.20188223,8.101102,MIS
2.2903583,7.7737174,해외허가 총괄
-2.8193164,3.721137,밸리데이션/품질관리 총괄
2.867734,10.153537,IR
2.3902836,7.516685,Treasury Manager (자금기획)
0.67711407,6.477232,Corporate Development Manager (전략기획)
1.8381389,7.3180256,IR Analyst
3.0951915,8.217941,Treasury Manager (뱅킹북/자금관리)
2.8461015,8.068201,Finance Manager (자금 결제)
2.4457877,8.101498,IR Manager
1.4603193,6.7345924,Analyst (Corporate Development)
-0.3394184,5.2202344,CSS Modeler
2.3744023,6.741103,Compliance Manager
0.5001059,7.435168,Public Affairs Manager
0.37482637,6.2845883,Risk Manager (미들오피스)
2.6835687,11.26734,Collections Operations Manager
1.5578394,7.3141594,Bank Operations Manager
2.1677394,7.2905884,Anti-Money Laundering Manager
1.4263942,6.8122454,Purchasing Manager
2.8394854,7.829723,Finance Manager (공시)
3.0969605,8.150585,Finance Manager (대외보고)
2.2749999,7.1299977,여신 상품 Manager
2.0437434,7.938374,Finance Manager (ALM)
3.134063,8.222211,Finance Manager (내부회계)
2.046798,7.611436,Finance Manager (재무기획)
2.939085,-0.16121788,R&E Front End 개발자
-3.1020076,11.991875,B2B Branding Marketing
0.40558672,0.5413487,Industrial Software Developer
1.3612642,8.010769,Business Development
-5.430391,9.85625,Marketing Contents Design
0.4451932,11.167747,해외영업(미주권) 팀장
0.6975229,10.823964,해외영업(유럽권) 팀원
0.9441069,11.114089,해외영업(미주권) 팀원
0.45909858,11.010465,해외영업(유럽권) 팀장
0.83686155,10.362645,해외영업(중화권) 팀장
0.54358995,11.001035,해외영업(중화권) 팀원
0.02525032,10.950138,해외영업(일본) 팀원
-0.68296695,10.781561,해외영업(일본) 팀장
7.760261,4.149028,Head of Sales and Business Development(해외영업팀장)
-0.7964697,11.762937,해외 이커머스 플랫폼 운영 관리자
-2.3767104,11.925522,화장품 브랜드 콘텐츠 마케터
2.311507,10.564159,구매 담당자 (화장품 원부자재)
4.2191844,7.1821823,HR 인사담당자
2.620089,5.345369,품질평가팀
1.2327733,8.196571,사업전략팀
2.6429589,6.0164404,품질평가팀_2년 이상
2.8020024,6.3967338,제형/DP제조공정개발팀_신입
2.5437648,6.1922517,제형/DP제조공정개발팀_3년 이상
2.2525218,6.843758,제형/DP제조공정개발팀_팀장급
-1.1078167,9.028577,B2B 영업 담당자
-1.0873004,-0.6653477,Node 서버 개발자
2.1972032,-0.68651646,웹프론트엔드 개발자
-0.8917285,5.9774756,사업 전략기획
-4.271508,9.53619,콘텐츠 디자이너
2.082059,1.5423979,안드로이드 앱 개발
-1.6178392,13.111632,CRM 마케터
-1.3566239,7.2585,메타버스 - RPG 게임 기획자
-7.237588,8.131861,"메타버스 디자이너, 복셀 디자이너"
0.058740113,1.6652853,서버 개발자(GoLang)
0.8453322,4.2090054,퀀트 연구 개발자
1.4378449,0.89825416,Java 개발자
1.0291955,1.7645615,Solidity 개발자
-1.080669,8.557801,글로벌 마케터
2.3254347,-1.260105,Front-End 개발자
7.7575316,3.2723782,대표 비서
-4.9433675,8.633925,공간디자이너
3.3165455,8.852655,인사회계 담당자
-0.5030257,10.629211,분야별 제휴영업 전문가
5.5608892,10.653215,회계담당
6.710985,3.4706573,Senior Data Scientist
-2.0555518,10.862289,글로벌 광고주 담당 기획
-4.681683,8.427952,웹디자인 상세페이지 팀장
0.42694503,7.755402,"Senior Associate, Client Solutions"
0.50622356,8.909183,모버스팀 부동산 중개 매니저(TR 매니저)
4.014685,9.888905,C&D 경영지원 담당자
0.6260579,9.044489,모버스팀 B2B 세일즈 매니저
5.153425,6.2508674,채용 담당자
-1.4779993,7.981543,Customer Success Manager
-0.40048447,6.2621317,게임 운영(GM)
-1.975968,6.7340345,[위메이드 엑스알] 시스템 / 밸런스 기획
-8.301491,8.733096,메타버스 - 애니메이터
-1.8832537,7.7195306,메타버스 - PD
-2.595246,10.706247,마케팅 리드
-3.8855395,11.953478,커뮤니티 마케터
-6.6289377,9.999047,옥외광고 디자이너
2.6471403,6.553998,전장/전자 부품 구매팀장
-5.9333735,8.219284,UI/UX 디자인
-1.1175565,0.44927976,"[서비스팀] Back-end,Front-end 개발자"
2.2673888,0.47506332,프론트개발자
-6.209649,6.442344,UX/UI 디자이너
-0.9035617,6.1972914,SAP 개발 및 관리자
-4.2405534,7.670054,앱 기획자
1.9514834,6.84892,사업 및 R&D 관리 프로젝트 매니저
-4.5070405,8.774904,인테리어 디자이너
-6.986184,6.962279,Web 플랫폼 UI/UX 디자이너
-0.3904159,7.655463,PM (신입)
-5.1820836,3.440282,[영등포] 커머스 플랫폼 테스트 엔지니어
-0.56858426,-0.3302103,node.js 백엔드 신입 개발자
2.6195846,9.431205,경영지원 비서
1.490543,6.923663,구매 담당자
-2.8121731,11.293115,PR 컨설팅
1.6325284,8.659165,사내 변호사
-0.16160722,3.912725,[Tech] DW/BI 엔지니어
-2.140863,11.110436,프로덕트 마케팅 매니저
0.7689309,6.1557384,AI Education Consultant
2.1226232,-2.7409806,웹퍼블리셔
-5.409059,10.703646,thisisneverthat 포토그래퍼
-5.235542,5.7466016,"Web, App 서비스 기획자"
-1.689783,14.182536,[신사업팀] 헬스케어 플랫폼 퍼포먼스 마케터
-1.5950893,6.9206786,O2O 차량관리 서비스 기획자 (최초 1년 계약)
-1.4891654,-1.638691,[플랫폼] 프론트엔드 개발자(react)
-2.6211483,12.976315,퍼포먼스마케터
2.3072112,9.168293,R&D 경영지원 매니저
-5.558863,5.767487,UX UI 디자인
-3.1418028,6.6984234,국민피티 서비스 기획 PM
-1.8243445,8.483814,서비스 운영(CX/CS) 매니저
2.959841,-1.7751701,퍼블리셔
-5.4200172,9.332167,그래픽디자이너
1.7864127,8.999309,투자유치 재무관리자
-3.3554072,1.5747377,Kafka 담당자
1.1371012,8.503494,임베디드 SW 개발 솔루션 기술영업
-1.7759485,12.953673,마이온 퍼포먼스 마케팅
-3.0392904,1.1118323,글로벌 증권플랫폼 DevOps 엔지니어
0.19706166,10.082556,[이커머스] 온라인 영업MD(Key Account Manager)
1.4771612,11.138615,글로벌팀(해외사업 슈퍼바이저 )
-4.930468,10.127837,브랜드 디자이너
-2.9772995,7.6752443,서비스 기획자 (신규 플랫폼)
-2.5911274,1.3812314,데브옵스 엔지니어 / DevOps Engineer
1.6331325,3.0195832,G2P (Graphene to Phoneme)
-0.30940524,9.357727,B2B 세일즈 매니저
-6.3516145,5.8029056,UX/UI 디자인 리드
-6.678132,6.121172,AI Product Designer (UI/GUI Design)
-2.3771415,7.3704944,Sales Onboarding Manager
0.3285454,7.9013557,TDI Play 대표 CEO
1.9020671,3.895464,[AI Lab] NLP Engineer
-0.28557998,4.2591,빅데이터운영팀
-4.8151226,11.749235,크리에이티브 디렉터
-0.40968817,11.773318,코스메틱 브랜드 온라인MD
2.257367,7.3790426,채용담당자
-3.6072521,2.956665,위믹스 플랫폼 서비스 QA
-0.846481,5.083268,PO (3년 이상)
3.2770343,2.3843384,안드로이드 개발자
1.7357627,5.876292,임상시험 데이터 수집 및 분석(의료/생물 정보학 석사급 이상)
3.4546041,9.446337,"일반사무직, 행정직, 사무관리"
-1.6272128,1.2425495,기업정보/주식시장 정보 DBA
-2.548555,5.3677335,프로덕트 오너 (Product Owner)
3.5844278,1.3207564,iOS 개발자
4.4681354,9.418215,경영관리(팀장)
7.249185,2.946328,Senior Product Designer (UI/UX)
4.5055776,6.182667,채용담당자(Recruiter)
-4.547086,6.53713,프로덕트 디자이너 (아이펠)
0.20232162,7.1003838,금융 Business Analyst
-3.3243995,5.2229996,프로덕트 매니저
-0.94146353,10.74332,맨즈의류 기획MD
-1.0338303,13.810145,데이터 & 디지털 마케팅 사원
4.076706,6.7538533,채용담당자(Recruiter)
-0.06789002,4.498594,Data Manager (Netspresso팀)
-2.0697746,6.395983,운송플랫폼_서비스 PM
2.0244844,6.5468526,Career Coach
1.9609797,-0.74210674,웹 개발자 (웹 프로그래머)
-1.2082402,13.259718,그로스 마케터
0.5168117,2.789684,MLOps Engineer (AIOps 팀)
-0.84532607,7.77284,인바운드 세일즈 매니저
-5.597853,6.622299,UX 기획자
4.665193,9.905997,회계/세무 담당자
-6.489027,8.983621,브랜드 웹 디자이너 (3년 이상)
0.61044323,-0.51860714,Sr. Frontend Engineer
5.434762,10.264038,Accounting Manager(회계담당자)
-1.4968611,5.3575206,[바람의나란: 연] 경제밸런스 기획자
0.36827704,2.0453286,IT 퍼블리셔
1.8742353,0.5309097,웹 개발자 (3년 이상)
-2.8953004,12.393814,콘텐츠 마케터
2.1350656,-0.3543648,[사업운영본부] Front-end Developer
-4.164447,8.7048855,인테리어 설계
-5.274053,8.594686,GUI 디자이너
-2.3705108,11.331852,컨텐츠 마케팅(팀장급)
3.863163,9.8217535,경영관리
3.7788446,11.058765,재경
-2.8097603,2.2226398,SRE 엔지니어
-4.278585,3.8464482,QA 엔지니어
4.2841506,7.2794237,JIC 컨설턴트
-3.5576947,11.042303,티히히(TeeHeeHee) 브랜드 매니저 (만1~3년)
-5.6151333,8.182289,산업 디자이너/ 제품 디자이너
-0.65894014,10.625272,건강기능식품 MD
2.9483411,-1.3851352,웹 프론트엔드(React) 개발자 (3년이상)
5.07759,7.551309,[윙잇] 피플팀 Lead (HR 팀장)
-5.3053823,9.544711,플랫폼사업팀 디자인파트 파트장
0.81563014,9.4127,(신입가능) 물류파트 입출고운영 담당자
-0.45807123,1.9277645,백엔드 개발자 (WMS&OMS)
-2.0747783,8.654996,서비스운영 - CS 팀원
-0.8456915,10.734428,커머스 플랫폼 MD
0.75041366,5.4458165,IT Office Manager(계약직 1년)
-4.442392,3.5018723,QA(Team Lead)
-3.454801,4.96773,프로덕트 디자이너 (검색/추천)
2.8848553,11.92285,법무담당(1년 계약직)
0.31143767,0.06185146,웹개발(JAVA)
0.23597825,6.6176286,PM(프로젝트 매니저)
-1.1392543,10.598647,MD라이센싱(대리/과장급)
-1.564249,8.842346,공유오피스 커뮤니티 기획 담당자
-2.848367,6.981342,Product Owner(SaaS)
-0.7439476,7.3138986,프로젝트 PM/PL
3.2290728,8.491892,STR/TMS 운영 기획 및 거래 모니터링 담당자
-7.095045,7.719182,[피파온라인4] Experience Designer (UI)
3.7535644,1.7536802,모바일(iOS) 개발자
-6.931641,6.443367,Product Designer - Interaction
4.461959,6.6149254,피플 매니저
-0.21391234,7.6017065,CSO (Chief Strategy Officer)
0.43166482,3.3648462,Machine Learning Software Engineer (AI Lab)
2.2462702,7.234431,Account Manager (광고/제휴)
-2.8548071,12.660801,주니어 마케터(AE)
-4.3420486,6.029243,"[Coupang] Staff, CX Research (CX Research & Insights)"
-0.15576392,7.3900104,차량운영기획 매니저
-1.2053902,9.885931,B2B 영업 팀장
2.0587378,8.773539,기업 여신/투자심사 Manager
3.1451206,-1.1957134,Web Front-end Developer 웹 프론트엔드 개발자
-0.018237697,7.2081885,Business Developer
-0.82989055,7.0887327,Project Manager (PM)
-0.74573004,7.6082883,게임 퍼블리싱 PM (Publishing PM)
0.86572474,0.6442571,웹 백엔드(Web Back-end) 개발
0.3971863,1.4953635,서버개발자 (프로젝트 개발)
5.6009555,3.7448473,Visual SLAM Engineer
1.4659462,6.674566,기술 기획
5.194182,6.7065315,채용담당자 (Recruiter)
2.3305974,-1.6593451,웹개발자(프로젝트개발)
0.6193237,7.038765,기술 전략 담당자
1.8564986,2.4983485,기술 개발자
0.5883185,8.563436,B2B 국내 영업 담당자
0.49084684,6.557664,가상자산 사업개발(BD)
1.295589,7.4422565,상장 업무 담당자 (주니어)
1.6301368,10.655389,[음성센터] 물류운영 매니저
1.2863693,10.700362,[용인센터] B2B서비스팀 물류운영 매니저
-5.9920015,5.0184107,UX/UI 디자이너 (3년 이상)
-4.022686,3.0670564,서비스 QA 담당자
-2.9311006,5.652413,글로벌PO(서비스기획자)
-3.013527,9.29384,레진 일본 플랫폼 디자이너
-4.3066,3.2440863,테스트 엔지니어
3.1380372,-0.68871665,레진 웹프론트 개발자
-1.1971714,2.1264052,백엔드 개발자(서비스개발)
-4.5529146,10.676009,크리에이티브 영상 디자이너
-2.345349,5.7942524,레진 서비스 기획자
2.7624497,-0.47876275,레진 백오피스 개발
-1.6865461,9.211627,레진 일본 플랫폼 전략 및 운영 기획
-1.9701955,8.519329,레진 한국 플랫폼 전략 및 운영 기획
-5.067418,7.9600515,아이나비 그래픽 디자이너
-1.6338077,8.824561,아이나비 상품기획 담당자
-0.8775287,-1.0389857,백엔드개발자
-1.1481115,9.17144,ODM/수입 담당 MD
-0.44212276,2.538348,서버 프로그래머(시니어) (일본)
-2.5685706,7.1426225,Product Owner (일본)
-1.6445538,10.271102,마케팅 리드
-2.9114144,10.948918,PR / 홍보 담당자
4.2477665,6.8780074,"People Strategy Manager (성과 보상, 인사 전략)"
0.17822164,5.8591037,Data Analyst (데이터 분석가)
1.5348483,7.796165,[지원] IT지원 & 구매 담당자
-0.7727556,8.882891,[전략] 전략기획 팀원
0.943331,11.6968775,[닥터포헤어] SCM 구매담당
1.6350299,11.769617,[닥터포헤어] 영업관리담당자
2.0993123,1.7961822,[카카오헤어샵] 안드로이드 개발자 (신입-주니어급)
-0.4839107,10.247279,물류플랫폼 사업기획 담당자
1.0276154,9.633296,e-commerce cross border 담당자
4.062841,5.137216,의료기기 기구설계(로봇 응용 기술 개발/메카트로닉스)
-0.5816809,10.760696,이커머스 오퍼레이터
2.266312,7.719955,정부 R&D 과제 운영 및 행정 지원
-3.000375,10.095872,콘텐츠 마케팅
-3.1305716,10.0016775,브랜드 마케팅
0.4278559,4.9554257,Software Engineer (Customer Success)
7.3526373,3.3811462,Customer Success Team Lead
4.309301,10.907639,회계/자금 담당자
4.6697326,8.751627,인사 담당자 (3년 이상)
3.883422,9.948707,재무/회계 (시니어)
2.3732002,8.749533,경영 관리 (시니어)
3.5562334,5.4714785,기구설계 엔지니어
3.4305904,4.6967187,펌웨어 엔지니어
1.9147899,7.4046316,지속가능성 매니저
2.1077545,10.159285,기획운영관리 시니어
1.3729032,10.598237,기획운영관리 주니어
3.1535308,9.191515,오피스매니저
7.8652387,3.6773038,Global Sales Assistant Manager
0.2744243,6.601684,[레저사업기획팀] 레저 카테고리 Data 분석가(BA)
-1.3573418,11.214439,[그로스마케팅팀] 게스트하우스 Marketing Strategist
4.9262314,7.2776184,[Leadership HR팀] Executive HR 전문가
-3.3578675,8.5188675,만화 콘텐츠 개발
-3.4654984,6.5623693,웹서비스기획
-0.7789398,9.91677,브랜드 콜라보레이션 시니어 매니저
-0.16066265,8.475129,IP 사업 담당자
-2.7849574,11.844692,[신사업부문] IMC 마케팅
-2.791119,3.3446596,[IT운영팀] 시스템 공통 개발자
-0.3403327,1.4440688,프롭테크 플랫폼 서비스 개발 (FE / BE)
-1.8250884,6.97852,프롭테크 플랫폼 서비스 기획 (PM / PO)
0.049232494,6.621238,데이터 분석가
2.994805,7.9631042,교육 및 조직문화 담당자
-5.061998,9.161364,글로벌 컨텐츠 디자이너
-5.9893293,4.9962974,UX/UI 디자이너
-4.1695952,5.536439,디자인팀 리더
-3.895624,0.73426634,클라우드 Application Architector
-3.5187867,0.68824524,Technical Architect (클라우드)
-1.9595858,14.10543,퍼포먼스 마케터 / 팀원
-1.6348177,-1.1935576,백엔드 개발자 (시니어)
-5.8734903,8.521681,브랜디드 콘텐츠 디자이너
-5.7863603,5.2852087,프로덕트 디자이너 (UI/UX)
-2.5714471,11.005071,"브랜드 마케터 (브랜드 커뮤니케이션 담당, 3년+)"
-2.8043995,10.54266,일본 브랜드 마케팅 담당
-5.703877,6.8143506,UX 디자이너
-4.311904,6.6766715,UX/UI 기획자
1.8077677,2.5746324,[WEB개발자] 로봇사업본부 WEB팀
0.7715424,3.7744331,[백앤드 개발자] 로봇사업본부 Backend팀
-4.9451437,8.926636,[브랜드실] 모션그래픽 / 영상 디자이너
-5.2788444,7.2560444,[브랜드실] UI/UX디자이너
3.76087,-0.9871496,REACT 웹 개발자(front-end)
0.72945225,0.57475626,back-end 개발자(spring boot)
-3.0447452,0.55189526,DevOps 개발자
-3.9742799,3.4159472,소프트웨어 QA 엔지니어
2.0670252,-1.1538979,웹 프론트엔드  개발자
-6.804341,7.2706366,웹 디자이너
-3.6594985,0.4767067,DevOps/시스템 관리자
1.298054,-0.1317599,웹 백엔드 개발자
-3.9364016,9.929965,영상콘텐츠 기획제작 및 IP 검토
-2.031281,7.771717,봄툰 한국 플랫폼 서비스 기획
-3.184862,11.769736,봄툰 한국 플랫폼 마케팅
1.1074601,-1.3232055,플랫폼 front-end 웹 개발자
-2.4615457,5.8286343,서비스 기획자
1.3243785,1.1357925,[개발] FrontEnd 개발자
-1.0840242,6.437422,중고차 플랫폼 PM
1.3356786,-0.4453555,java 개발
-1.7986493,7.629375,서비스기획/PM
0.71543205,1.0841445,백앤드 개발자
1.0868411,6.5194383,프로그래밍 강사 (Tech Coach) - 삼성 SSAFY 강사
1.317396,6.780668,프로그래밍 교육 조교 (Online Facilitator)
0.50617725,10.145783,Assistant Merchandiser
0.19711442,10.857201,Merchandiser (MD)
0.10432387,10.472336,Head of Supply Chain
0.25770974,9.832338,Purchasing
4.0492463,1.7532531,iOS Engineer
